x,y
0.001679302571574226,-1.0493284207204698
0.005016847175271889,-0.9412256220871162
0.008354391778969551,-0.8533704604862523
0.011691936382667214,-0.8186610301981336
0.015029480986364877,-0.7839515999100074
0.01836702559006254,-0.8770290725136071
0.021704570193760202,-0.8764775021676112
0.025042114797457864,-0.7782802297569065
0.028379659401155527,-0.6800829573462016
0.031717204004853186,-0.8657064623029822
0.03505474860855085,-0.744546316624412
0.03839229321224852,-0.6648117496403472
0.04172983781594618,-0.8244193046096567
0.04506738241964384,-0.7345340297842877
0.0484049270233415,-0.6432117969599648
0.05174247162703917,-0.6978138653987538
0.05508001623073683,-0.8030380720513156
0.05841756083443449,-0.49855737709637765
0.06175510543813215,-0.4210505296651035
0.06509265004182982,-0.37075865757482673
0.06843019464552748,-0.3612682577423329
0.07176773924922514,-0.3197208728807537
0.07510528385292281,-0.271078365355052
0.07844282845662047,-0.22159458724653602
0.08178037306031813,-0.1764970632742979
0.08511791766401579,-0.39325504656098903
0.08845546226771345,0.04202362269913839
0.09179300687141112,0.09557826412615249
0.09513055147510878,0.14913290555316658
0.09846809607880644,0.20268754698018068
0.10180564068250411,0.19867965551672512
0.10514318528620177,0.23679680245387813
0.10848072988989943,0.4466748857557592
0.11181827449359709,0.628299534955939
0.11515581909729475,0.7156521984295471
0.11849336370099242,0.8030048619031551
0.12183090830469008,0.8689421925967745
0.12516845290838774,0.1476452070765349
0.1285059975120854,1.0575320427649073
0.13184354211578306,1.2209327376781658
0.13518108671948073,0.95070134090107
0.1385186313231784,1.587423883619517
0.14185617592687605,1.4645903177879132
0.14519372053057372,1.0377275724566066
0.1485312651342714,0.85666214657429
0.15186880973796904,1.2005972565559544
0.1552063543416667,1.481687050017436
0.15854389894536436,1.986103967284972
0.16188144354906203,1.9970138217216107
0.1652189881527597,2.0169788001433684
0.16855653275645735,2.0691958038516973
0.17189407736015502,1.9335064790260403
0.17523162196385267,2.1171163727907656
0.17856916656755034,2.1498408649127922
0.18190671117124801,2.230759380146251
0.18524425577494566,2.169893450620214
0.18858180037864333,2.07383169938359
0.191919344982341,2.0924201172599215
0.19525688958603865,2.027478205966117
0.19859443418973632,2.1288698352716415
0.201931978793434,1.9442612098449823
0.20526952339713164,2.1938319507899395
0.20860706800082932,2.1787964271578577
0.21194461260452696,2.080674598218326
0.21528215720822463,1.733338447888527
0.2186197018119223,1.425876197700874
0.22195724641561995,1.5183336592954293
0.22529479101931763,1.428281027010077
0.22863233562301527,1.786114481130956
0.23196988022671294,1.8117858810643936
0.23530742483041062,2.1143016325795876
0.23864496943410826,0.7017160025013579
0.24198251403780593,0.6419991849328511
0.2453200586415036,0.6474806228421321
0.24865760324520125,0.7027703895793544
0.2519951478488989,0.538932191171085
0.2553326924525966,1.4142107431160116
0.25867023705629427,0.5949002753123449
0.2620077816599919,1.3816156347998934
0.26534532626368956,0.5652459558069253
0.26868287086738724,0.257129691122738
0.2720204154710849,0.4953491695427624
0.2753579600747826,0.24148964439806514
0.2786955046784802,0.8477694590046314
0.2820330492821779,0.12491862118342968
0.28537059388587555,0.006886095385245896
0.2887081384895732,-0.11114643041293032
0.2920456830932709,0.6151829351506785
0.29538322769696856,-0.004531370618238462
0.2987207723006662,-0.20521336550089406
0.30205831690436385,-0.16220347654059575
0.30539586150806153,-0.10641119587022546
0.3087334061117592,-0.05061891519985519
0.3120709507154569,0.005173365470507509
0.3154084953191545,-0.5919149936250356
0.31874603992285216,-0.33509874202387285
0.32208358452654984,-0.41177427772081965
0.3254211291302475,-0.488449813417774
0.3287586737339452,-0.5651253491147283
0.3320962183376428,-0.4565477732729555
0.3354337629413405,-0.3100291241204682
0.33877130754503815,-0.646552599120131
0.3421088521487358,-0.5216983405451571
0.3454463967524335,-0.5020205337713431
0.3487839413561311,-0.48234272699753694
0.3521214859598288,1.3924979579249097
0.35545903056352646,1.4654366591823373
0.35879657516722413,0.7519947010753593
0.3621341197709218,0.03855274296837363
0.3654716643746195,-0.4900684799792544
0.3688092089783171,-0.6223721864876393
0.37214675358201477,-0.613755941402381
0.37548429818571244,-0.5954685837178836
0.3788218427894101,-0.5771812260333862
0.3821593873931078,-0.6265942899282195
0.3854969319968054,-0.694205683193226
0.3888344766005031,-0.6997652347569273
0.39217202120420075,-0.6641041224977935
0.3955095658078984,-0.6462810188264111
0.3988471104115961,-0.7008730579913679
0.40218465501529377,-0.7554650971563173
0.4055221996189914,-0.7953516826014381
0.40885974422268906,-0.7949253651693766
0.41219728882638673,-0.8270020248917835
0.4155348334300844,-0.8745921665807055
0.4188723780337821,-0.9221823082696349
0.4222099226374797,-0.9697724499585568
0.42554746724117737,-1.0173625916474864
0.42888501184487504,-1.0649527333364082
0.4322225564485727,-1.083916963991867
0.4355601010522704,-0.9961679217057462
0.438897645655968,-0.9084188794196253
0.4422351902596657,-0.8206698371335045
0.44557273486336335,-0.8267771926445103
0.448910279467061,-1.0494155995290875
0.4522478240707587,-0.9848838180805348
0.4555853686744563,-0.8788304308212069
0.458922913278154,-0.8221012609148622
0.46226045788185166,-0.9967230208626231
0.46559800248554933,-0.9167452277756956
0.468935547089247,-0.9398703951393733
0.4722730916929447,-0.8722358509367508
0.4756106362966423,-0.8939034301215231
0.47894818090033997,-0.9221516012049222
0.48228572550403764,-0.8891918218105982
0.4856232701077353,-0.834874097138829
0.488960814711433,-0.787156355423819
0.4922983593151306,-0.8040392822777357
0.4956359039188283,-0.8209222091316599
0.49897344852252595,-0.8378051359855766
0.5023109931262236,-0.8446403261018877
0.5056485377299212,-0.8272406508799084
0.508986082333619,-0.8093019998953404
0.5123236269373166,-0.7806328114497895
0.5156611715410143,-0.7993272455545358
0.5189987161447119,-0.7653779022970033
0.5223362607484096,-0.6146579740928623
0.5256738053521073,-0.6036830137517935
0.5290113499558049,-0.7959171381890752
0.5323488945595026,-0.7368851744497669
0.5356864391632002,-0.7564632150267959
0.5390239837668979,-0.650073810512658
0.5423615283705956,-0.6586846580765268
0.5456990729742932,-0.7102408576161041
0.5490366175779909,-0.5193132206916335
0.5523741621816886,-0.6901048835471102
0.5557117067853862,-0.5761849084169718
0.5590492513890839,-0.5737234261281539
0.5623867959927815,-0.552479368945426
0.5657243405964792,-0.5312353117626982
0.5690618852001769,-0.5639938233858728
0.5723994298038745,-0.37171018962826874
0.5757369744075722,-0.406699950234557
0.5790745190112698,-0.4416897108408453
0.5824120636149676,-0.47065060612624426
0.5857496082186652,-0.3952233306053522
0.5890871528223629,-0.33609880933308584
0.5924246974260605,-0.19936156245972672
0.5957622420297581,-0.06733255983615163
0.5990997866334559,-0.017188129434117756
0.6024373312371535,-0.06367844354537916
0.6057748758408512,-0.06335061711350623
0.6091124204445488,-0.021641881489120114
0.6124499650482464,-0.1518441827067875
0.6157875096519442,0.04436382323761632
0.6191250542556418,0.2627018005234377
0.6224625988593395,0.4459613708569701
0.6258001434630371,0.37387597694922037
0.6291376880667348,0.301790583041463
0.6324752326704325,0.2297051891337057
0.6358127772741301,0.7996227071941518
0.6391503218778278,0.9097395438651269
0.6424878664815254,0.6241457142637917
0.6458254110852231,1.1043060690655024
0.6491629556889208,1.2541327781531262
0.6525005002926184,1.4039594872407424
0.6558380448963161,1.5537861963283661
0.6591755895000138,1.118302446800799
0.6625131341037114,1.3108409407552555
0.6658506787074091,1.5033794347097122
0.6691882233111067,1.4266365817766706
0.6725257679148045,1.2727715660898937
0.6758633125185021,1.5053404007391384
0.6792008571221997,1.6450198161168366
0.6825384017258974,1.6622532368437395
0.685875946329595,1.6794866575706422
0.6892134909332928,1.696720078297545
0.6925510355369904,1.7139534990244476
0.695888580140688,1.731186919751343
0.6992261247443857,1.6878614751230085
0.7025636693480833,1.7010732325764266
0.7059012139517811,1.7142849900298447
0.7092387585554787,1.7274967474832628
0.7125763031591764,1.6674307245935391
0.715913847762874,1.5607394443265092
0.7192513923665717,1.656496544889651
0.7225889369702694,1.518875580211901
0.725926481573967,1.3794300900933407
0.7292640261776647,1.2399845999747807
0.7326015707813623,1.1005391098562205
0.73593911538506,1.195191397045722
0.7392766599887577,1.149448781467044
0.7426142045924553,1.0037146947935793
0.745951749196153,0.8579806081201071
0.7492892937998507,0.7122465214466425
0.7526268384035483,0.6108216168404897
0.755964383007246,0.618017736725082
0.7593019276109436,0.6252138566096818
0.7626394722146413,0.6324099764942815
0.765977016818339,0.4543066107044518
0.7693145614220366,0.2533460565788025
0.7726521060257343,0.052385502453138125
0.7759896506294319,0.017300622045823045
0.7793271952331297,0.01598423805641923
0.7826647398368273,-0.09407165187982879
0.7860022844405249,-0.2041275418160768
0.7893398290442226,-0.2972278587591022
0.7926773736479202,-0.3102092062308203
0.796014918251618,-0.3457358426473536
0.7993524628553156,-0.37197772640540694
0.8026900074590133,-0.3697365059861603
0.8060275520627109,-0.3674952855669137
0.8093650966664085,-0.4389306451366313
0.8127026412701063,-0.6094042576704081
0.8160401858738039,-0.7058193079120546
0.8193777304775016,-0.7058176201680973
0.8227152750811992,-0.7058159324241327
0.8260528196848969,-0.6851501127444038
0.8293903642885946,-0.6631189644379534
