id,mean,std,blarg,level,catalina_id,period,Var_type,Amplitude,MedianAbsDev,SmallKurtosis,Skew,Rcs,MedianBRP
512,16.690377539267,0.17001392434896,512.0,Catalina (CSDR2),1015106053593,0.27884,EW,0.308424000000002,0.0707039999999957,2.64746242668774,1.59584241926548,0.111883,0.643979057591623
339,12.6070102010471,0.203797512062333,339.0,Catalina (CSDR2),1015106066799,0.454208,EW,0.3774831,0.130895799999999,-0.49347971611299,0.0468650138356268,0.152157,0.382198952879581
1237,12.7541906366492,0.144617196864986,1237.0,Catalina (CSDR2),1015106073270,0.422766,EW,0.27502425,0.0996814000000015,-0.239635059089136,-0.311910524724183,0.212916,0.361256544502618
1584,14.2545109094203,0.161129257529484,1584.0,Catalina (CSDR2),1015107055673,0.258321,RRc,0.244874499999999,0.157397,-0.962292369332356,-0.00251053091885749,0.104760,0.297101449275362
502,17.7933808369565,0.195801081871797,502.0,Catalina (CSDR2),1015107070665,0.244254,EW,0.3989805,0.117400499999999,3.67588679464961,0.849707938390029,0.213656,0.684782608695652
240,17.7471340505415,0.226248314764877,240.0,Catalina (CSDR2),1015108004660,0.24968,EW,0.431129749999998,0.149009,-0.283957317515739,0.255465828359523,0.109094,0.454873646209386
1107,15.8865782553957,0.169535233798104,1107.0,Catalina (CSDR2),1015108041751,0.314492,EW,0.268326,0.1238345,0.0568047279027484,0.71804629384364,0.106067,0.334532374100719
1784,14.6695866967509,0.212548834578272,1784.0,Catalina (CSDR2),1015108058853,0.28149,EW,0.351089999999999,0.130725,-0.669385823262625,0.695879490430976,0.143901,0.32129963898917
554,14.2502598807339,0.0926847875029889,554.0,Catalina (CSDR2),1015109076829,0.630456,EW,0.157407000000001,0.0507895000000005,15.775354016814,2.54375939768726,0.244587,0.761467889908257
397,14.4526782861953,0.105322352603815,397.0,Catalina (CSDR2),1015110022788,0.354326,EW,0.169786,0.0908990000000003,-1.15620637080789,-0.0170441205619899,0.115075,0.242424242424242
820,14.5873836734007,0.101094947541189,820.0,Catalina (CSDR2),1015110055005,0.390862,EW,0.1932985,0.0664569999999998,0.00643763725837232,0.482566283588853,0.252906,0.38047138047138
1024,14.1434897676768,0.156259837996157,1024.0,Catalina (CSDR2),1015115043672,0.35459,EW,0.117318000000001,0.0494624999999997,124.167666981428,9.75705840815014,0.124950,0.984848484848485
15,13.2580821373737,0.249173653349933,15.0,Catalina (CSDR2),1015115056177,0.271708,EW,0.261737,0.1055185,83.1251895446007,7.36973211923668,0.139260,0.954545454545455
1234,14.455285034965,0.0695507172369546,1234.0,Catalina (CSDR2),1015119043610,0.292716,EW,0.109750500000001,0.0616420000000026,-1.13095737418547,0.222984461750462,0.184554,0.230769230769231
1383,14.191851950495,0.0895899666768969,1383.0,Catalina (CSDR2),1018004027917,0.272534,EW,0.134726249999999,0.0849230000000016,-1.32737276692633,0.0629861839941428,0.258993,0.207920792079208
1484,13.8558307333333,0.110388237285177,1484.0,Catalina (CSDR2),1018008030458,0.3609699,EW,0.174283999999999,0.102832000000001,-1.10495108046638,-0.0222622850570121,0.108521,0.248484848484848
62,14.2714670983607,0.197139806270333,62.0,Catalina (CSDR2),1018014040019,0.5449739,EW,0.2955315,0.103988999999999,-0.906969992870295,0.696664197897025,0.177469,0.270491803278689
1016,15.2641626535948,0.159486826195702,1016.0,Catalina (CSDR2),1018017038895,0.2794795,RRc,0.24577525,0.144776000000002,-1.38355673849677,-0.113583798059222,0.166853,0.130718954248366
443,16.3721830641026,0.08025771913945,443.0,Catalina (CSDR2),1018025057493,0.272025,RRc,0.137442500000001,0.0669245000000007,-0.801676305601207,-0.124096759490612,0.186113,0.275641025641026
603,16.709683963964,0.0817580199198639,603.0,Catalina (CSDR2),1018027049477,0.932487,EW,0.149175000000001,0.0542039999999986,0.529410142089487,0.810722013737198,0.161783,0.441441441441441
1976,15.9862720090909,0.167813645579846,1976.0,Catalina (CSDR2),1018030006715,0.4059039,RRc,0.237503500000002,0.140448,0.383443805439009,0.641120592195509,0.170058,0.309090909090909
37,16.4754092818182,0.112240477447876,37.0,Catalina (CSDR2),1018030064016,0.34353,EW,0.195675750000001,0.0995660000000012,-0.999247386840036,0.11637359673113,0.174889,0.309090909090909
57,14.4794699873418,0.19167942455318,57.0,Catalina (CSDR2),1018048076243,0.261458,EW,0.301817,0.0719100000000008,-0.316852891636296,0.996980480937685,0.203251,0.455696202531646
1755,13.473327,0.109534226472294,1755.0,Catalina (CSDR2),1018049019401,0.6403,RRab,0.155928500000001,0.100682000000001,-1.37559503761634,-0.243263548809239,0.230871,0.137931034482759
1041,16.9787398695652,0.138974349401087,1041.0,Catalina (CSDR2),1018050026873,0.265409,RRc,0.210005000000001,0.106709499999999,-1.28857086814875,0.322281682188903,0.133690,0.173913043478261
453,16.2577478229167,0.176507366506718,453.0,Catalina (CSDR2),1018059004190,0.24528,RRc,0.25417,0.1646965,-1.41590917727623,-0.0498401628323195,0.232538,0.1875
1716,14.1922945833333,0.157150364171634,1716.0,Catalina (CSDR2),1018060038029,0.329702,EW,0.262443000000001,0.1084035,-0.636578705058687,0.706589743459377,0.199165,0.260416666666667
973,16.1297635607477,0.138310541095588,973.0,Catalina (CSDR2),1018061043090,1.39045,EW,0.213364250000001,0.133459999999999,-1.39730235565077,-0.0418840329165459,0.218006,0.149532710280374
497,16.3270936043478,0.204431905517327,497.0,Catalina (CSDR2),1018062006271,0.6850681,RRab,0.329452999999998,0.176159999999999,-1.0000620927233,-0.32592314032551,0.190765,0.252173913043478
41,16.2128936043478,0.260846282017912,41.0,Catalina (CSDR2),1018062055070,0.486165,Blazhko,0.437198,0.137496000000002,0.107079430096182,-0.177425033345052,0.218966,0.556521739130435
458,16.6003089447853,0.2193783501386,458.0,Catalina (CSDR2),1018070046594,0.244596,EW,0.3925225,0.125679999999999,-0.179376549952333,0.794506840614287,0.186127,0.380368098159509
134,13.7546729904459,0.078265356348395,134.0,Catalina (CSDR2),1018075066464,0.3117656,EW,0.13123525,0.0636240000000008,-0.998544619820241,0.1995302994339,0.180789,0.235668789808917
643,14.7022930681818,0.0974589610012098,643.0,Catalina (CSDR2),1018077050876,0.284114,EW,0.159619999999999,0.0853529999999996,-1.14034603197039,0.182178471426795,0.224055,0.193181818181818
547,14.5011286058824,0.144185843629451,547.0,Catalina (CSDR2),1018079015112,0.424516,RRc,0.206659,0.139181499999999,-0.936247699757488,-0.0457588953913831,0.144904,0.205882352941176
1490,15.2754609588235,0.125319502969026,1490.0,Catalina (CSDR2),1018079016060,0.31857,RRc,0.184977,0.1202145,-1.41015917178775,-0.0650612278320941,0.116271,0.147058823529412
1958,15.2541350785714,0.212556593157426,1958.0,Catalina (CSDR2),1018080012608,0.3692600,RRc,0.314699500000001,0.197539,-1.4054776608698,-0.20053617667774,0.287272,0.142857142857143
663,16.3958100785714,0.219130032044839,663.0,Catalina (CSDR2),1018080085083,0.259872,EW,0.362144499999999,0.131391999999998,0.562807016603841,0.309186938325373,0.214713,0.5
1471,14.6582147445255,0.115102947639087,1471.0,Catalina (CSDR2),1018081036999,1.05814,EW,0.213461499999998,0.0528560000000002,0.0553712409871672,0.952615519562209,0.264740,0.45985401459854
1847,15.7316995350877,0.20834388666321,1847.0,Catalina (CSDR2),1018085109595,0.6632862,RRab,0.361980000000001,0.137199,-0.884162163045693,-0.380318515294463,0.262404,0.315789473684211
576,16.7549834333333,0.206597588271794,576.0,Catalina (CSDR2),1018105065932,0.6965871,RRab,0.270222499999999,0.103366999999997,16.4815450827569,2.83062139034229,0.106157,0.744444444444444
9,16.3107259289099,0.0962703746744142,9.0,Catalina (CSDR2),1018106009470,0.287905,RRc,0.157992500000001,0.0784880000000001,-0.891821720080773,-0.0679909224291007,0.123206,0.274881516587678
878,16.6488041957447,0.0873321520774732,878.0,Catalina (CSDR2),1018107078313,0.337198,EW,0.16746225,0.0584780000000009,-0.168201023237024,0.0853722825741202,0.095940,0.434042553191489
450,18.0615823760684,0.198009467414495,450.0,Catalina (CSDR2),1018107084280,0.319154,EW,0.3747445,0.137528499999998,0.642606302352447,-0.047230018885323,0.068356,0.478632478632479
1467,13.54496325,0.159084477731751,1467.0,Catalina (CSDR2),1018110016233,0.307508,EW,0.270983500000001,0.0807189999999993,-0.160555722124051,0.926661255530121,0.149745,0.469827586206897
389,18.4116324270833,0.304598745203788,389.0,Catalina (CSDR2),1018111014016,0.603544,RRab,0.559600250000001,0.206846000000001,0.236392883818668,-0.00419056230823492,0.113001,0.416666666666667
205,17.1698842808989,0.27788603258022,205.0,Catalina (CSDR2),1018115034972,0.243006,EW,0.464952499999999,0.224033499999999,-0.877959896225434,0.480506418153335,0.145425,0.224719101123595
714,18.1001408248588,0.187423290334666,714.0,Catalina (CSDR2),1018116024699,0.6091104,RRab,0.322823,0.116282999999999,3.20040126374105,0.515661156560695,0.156490,0.559322033898305
745,17.157280116129,0.147742026606925,745.0,Catalina (CSDR2),1018118016156,0.690863,EW,0.246758999999999,0.126925,-1.03857897097608,0.103517805102993,0.167878,0.225806451612903
302,14.4196387486631,0.342273454142535,302.0,Catalina (CSDR2),1018120014330,146.91795,LPV,0.5895645,0.257331000000001,-0.709357907529212,0.529765259576671,0.171112,0.27807486631016
686,17.287374575,0.185606787493527,686.0,Catalina (CSDR2),1018123011186,0.3844744,RRc,0.257817250000002,0.0818764999999999,50.5427039639143,5.3013390841377,0.125882,0.9125
1962,15.9801679601449,0.0675643400834967,1962.0,Catalina (CSDR2),1101005034728,0.235754,EW,0.11030375,0.0474890000000006,-0.607464405992788,0.582055682123085,0.166022,0.340579710144928
1322,14.3777457806691,0.0395887022846458,1322.0,Catalina (CSDR2),1101007015699,0.476096,EW,0.0657629999999987,0.0275959999999991,1.05331702324464,-0.147704070465868,0.122516,0.527881040892193
1015,14.8835948513011,0.119363643232202,1015.0,Catalina (CSDR2),1101007023338,0.35351,EW,0.192603,0.0852159999999991,-0.912284379600758,0.456719684847232,0.095747,0.263940520446097
173,15.6161946294964,0.0489779434804057,173.0,Catalina (CSDR2),1101009026168,2.19478,RS CVn,0.0881582500000002,0.034568000000001,0.0332213464895195,0.0353591993071157,0.160828,0.410071942446043
1689,15.6591500251799,0.155924720415989,1689.0,Catalina (CSDR2),1101009033394,0.33708,RRc,0.228128000000001,0.1449345,-1.42317992422453,-0.221578738275974,0.116577,0.118705035971223
393,14.5855296780822,0.0772057721130551,393.0,Catalina (CSDR2),1101010010030,0.258322,EW,0.123998999999999,0.0694695000000012,-0.956163962341602,0.0368038375229555,0.082023,0.280821917808219
962,17.6188530536913,0.115084224471233,962.0,Catalina (CSDR2),1101011015015,0.247318,EW,0.228153500000001,0.0790085000000005,0.418890133956301,-0.160723947364666,0.101139,0.479865771812081
885,14.36061564375,0.0656365952924933,885.0,Catalina (CSDR2),1101012011905,1.05883,EW,0.115417749999999,0.0339714999999998,-0.0787975558907164,0.817999099882899,0.100734,0.515625
164,16.9149002513514,0.123026065296507,164.0,Catalina (CSDR2),1101019042045,0.224816,EW,0.212514500000001,0.0970739999999992,0.0345222992705003,-0.15646262176857,0.161387,0.408108108108108
1970,16.5123743674033,0.101363311415246,1970.0,Catalina (CSDR2),1101021053226,0.4769872,RRc,0.188616999999999,0.0734399999999997,-0.569761927732833,-0.0362727941668329,0.145890,0.334254143646409
1133,14.7040877694444,0.12965554460981,1133.0,Catalina (CSDR2),1101024005625,0.390294,EW,0.195146749999999,0.107274500000001,-1.32855399459232,0.308490053307798,0.110780,0.197222222222222
258,16.8422250957447,0.0669712452815893,258.0,Catalina (CSDR2),1101024020394,0.28151,EW,0.121331,0.0468205000000026,0.287342289841225,0.42191677634561,0.086008,0.5
1687,17.7245760196629,0.122834361902258,1687.0,Catalina (CSDR2),1101026028972,0.416252,EW,0.234219,0.0822840000000014,0.784864215136293,0.0993178331477112,0.121154,0.558988764044944
708,17.267150738764,0.14024804778057,708.0,Catalina (CSDR2),1101026052118,0.351991,EW,0.260646500000002,0.0933379999999993,-0.170299668622498,0.650788529632899,0.152556,0.398876404494382
81,13.2131403295775,0.149019006248224,81.0,Catalina (CSDR2),1101027075765,0.518225,EW,0.2304165,0.1001315,-0.389113668582172,0.655958427316543,0.111353,0.404929577464789
687,17.1896683903134,0.0766338413281816,687.0,Catalina (CSDR2),1101028034123,0.221816,EW,0.137056250000001,0.0532940000000011,0.320453135974652,-0.0880114204863702,0.117364,0.515669515669516
335,16.4012393304843,0.0645877755793654,335.0,Catalina (CSDR2),1101028090427,0.284718,EW,0.121039750000001,0.0436499999999995,0.520177506496196,-0.463346163407202,0.133918,0.487179487179487
319,16.3785766595745,0.0590858742066309,319.0,Catalina (CSDR2),1101029008219,0.36967,EW,0.107315,0.0399580000000022,1.49799605078095,0.356478759670602,0.113611,0.638297872340426
888,14.1946939848024,0.240090100291492,888.0,Catalina (CSDR2),1101029030862,0.363834,EW,0.406746000000001,0.0992440000000006,-0.346959357901677,0.956140672842207,0.150343,0.443768996960486
1002,18.1095608495298,0.263734622494489,1002.0,Catalina (CSDR2),1101029032089,0.273437,EW,0.450123250000001,0.131424000000003,20.5134304221981,-1.85747279509037,0.134327,0.821316614420063
1401,13.6867107021277,0.102796256643889,1401.0,Catalina (CSDR2),1101029038833,1.2044318,RS CVn,0.1695115,0.0761679999999991,1.66264350645174,-0.321312647923664,0.235071,0.507598784194529
1017,16.2012210166667,0.141947517723715,1017.0,Catalina (CSDR2),1101030021009,0.347302,RRc,0.234949749999999,0.122941499999998,-0.961031517464232,-0.101057231839365,0.145553,0.245833333333333
155,16.25908435,0.0784426267629744,155.0,Catalina (CSDR2),1101030038684,0.342823,EW,0.136576750000001,0.0567190000000029,1.73999526602074,-0.232956166186164,0.216338,0.541666666666667
1150,16.14505935,0.0664422515400377,1150.0,Catalina (CSDR2),1101030046085,0.352604,EW,0.1190005,0.0464845,0.303743645185289,-0.599382152616048,0.142442,0.4375
1486,18.7728906567796,0.391252705333898,1486.0,Catalina (CSDR2),1101030086606,2.47498,EW,0.6514735,0.177512999999999,4.40876651452168,1.72924815847004,0.131292,0.669491525423729
485,18.1933647542373,0.239667209851989,485.0,Catalina (CSDR2),1101030087273,0.303258,EW,0.4367135,0.159594500000003,0.996061103644047,0.089994195655123,0.102155,0.48728813559322
1023,17.6287764333333,0.163739884274459,1023.0,Catalina (CSDR2),1101030089634,0.317426,EW,0.29521675,0.0899155000000018,0.960715537100687,0.980210943855448,0.092282,0.516666666666667
894,15.4792650655022,0.172804620980743,894.0,Catalina (CSDR2),1101030100961,1.5063167,EW,0.21968,0.0424059999999997,93.4947018634193,-8.19204483617514,0.133790,0.96943231441048
1144,17.6236122666667,0.207473298115685,1144.0,Catalina (CSDR2),1101030102823,0.615162,EW,0.416064,0.0682949999999991,5.49401065886104,2.01597155551528,0.116964,0.754166666666667
661,16.0113146502146,0.091878387648165,661.0,Catalina (CSDR2),1101031073135,0.38199,EW,0.128377000000002,0.055809,13.630146504575,-1.6544058562057,0.120170,0.781115879828326
296,18.6652561422414,0.234655115246554,296.0,Catalina (CSDR2),1101031093139,0.28479,EW,0.42679375,0.150366500000001,1.02001925751354,0.332717048104836,0.083129,0.547413793103448
1971,16.8906255190476,0.14058278171773,1971.0,Catalina (CSDR2),1101032012424,0.360214,EW,0.233045499999999,0.106025500000001,1.47309431242421,-0.342061585249954,0.151987,0.504761904761905
27,17.4657997788461,0.312392679729007,27.0,Catalina (CSDR2),1101032049388,0.274216,EW,0.532779000000001,0.184971999999998,-0.565377942959413,0.499769676377171,0.105766,0.447115384615385
1788,13.0254520633229,0.118563751184027,1788.0,Catalina (CSDR2),1101045018054,0.414584,EW,0.2139016,0.0911001999999996,-0.512423596690675,0.119755904317286,0.113844,0.410658307210031
568,18.7468175443038,0.262588442439255,568.0,Catalina (CSDR2),1101045061698,0.447116,EW,0.5082235,0.150128,1.20435484472464,0.771391342413413,0.117070,0.550632911392405
1379,17.5595480971787,0.176494680701696,1379.0,Catalina (CSDR2),1101045086026,0.278216,EW,0.30891325,0.126340000000003,0.229263292225143,-0.416899443472126,0.129469,0.482758620689655
566,17.5409907514451,0.204309448213234,566.0,Catalina (CSDR2),1101046017262,0.247464,EW,0.364796250000001,0.113211000000002,-0.118312578351804,0.897858213911209,0.112861,0.38728323699422
1802,18.7429150147493,0.216377592151404,1802.0,Catalina (CSDR2),1101046024564,0.241098,EW,0.417855999999999,0.121816999999997,1.47890208962826,0.671442793429647,0.082443,0.584070796460177
1364,17.8051653179191,0.229834701407893,1364.0,Catalina (CSDR2),1101046053605,0.269994,EW,0.388204500000002,0.171356500000003,0.880506495606782,-0.214651945071773,0.091836,0.445086705202312
560,14.3008919075145,0.0734639427085634,560.0,Catalina (CSDR2),1101046056410,4.90546,EA,0.157036250000001,0.00795350000000106,9.05202798675552,3.18185371435616,0.121741,0.913294797687861
1659,17.3166393323944,0.113070384097878,1659.0,Catalina (CSDR2),1101047027355,0.315254,EA,0.240031500000001,0.0419319999999992,4.34424323304584,1.86179145742385,0.090179,0.690140845070423
1055,14.5201086851312,0.0524625904647763,1055.0,Catalina (CSDR2),1101048018027,0.425628,EW,0.0848785000000003,0.0456229999999973,-1.19222598425904,0.254308718119297,0.134287,0.204081632653061
1057,14.5640642374302,0.0703804330530594,1057.0,Catalina (CSDR2),1101048036457,0.397238,EW,0.111289999999999,0.0693414999999993,-1.33758987177249,0.105281513876516,0.118697,0.164804469273743
260,17.1488972869822,0.19371546752505,260.0,Catalina (CSDR2),1101049018788,0.259224,EW,0.352346499999999,0.112336500000001,0.943587250838147,0.337380887765386,0.082058,0.606508875739645
1240,17.4799240957096,0.144809075297272,1240.0,Catalina (CSDR2),1101050018493,0.380957,EW,0.23329,0.105463,-0.751145850882059,0.406610257611727,0.138917,0.353135313531353
1331,16.4353372970297,0.208855815720009,1331.0,Catalina (CSDR2),1101050038346,0.6559316,EA,0.474983249999999,0.0486729999999973,8.7090385312657,2.86946011979209,0.074423,0.795379537953795
866,16.679172325,0.529811820494681,866.0,Catalina (CSDR2),1101050044325,0.618564,RRab,1.2609295,0.101805000000002,12.2306990484308,3.55138499804988,0.116044,0.903125
1426,17.5946576866841,0.134760791566538,1426.0,Catalina (CSDR2),1101051057468,0.24315,EW,0.237947499999999,0.0793089999999985,7.05284179516337,1.09511140747561,0.124832,0.77023498694517
396,14.6833246576087,0.143409445386876,396.0,Catalina (CSDR2),1101052054089,0.350971,RRc,0.204597,0.140733499999999,-1.39511839824248,-0.0235286225250532,0.155194,0.168478260869565
847,16.3041216442577,0.0762494914272933,847.0,Catalina (CSDR2),1101053018687,0.266355,EW,0.132501749999999,0.0625789999999995,-0.834613299250915,0.188437347856331,0.147200,0.291316526610644
1556,14.9445853190883,0.0681688988843836,1556.0,Catalina (CSDR2),1101054019829,0.32896,EW,0.116554749999999,0.0399600000000007,-0.612763487852826,0.632276730752896,0.082015,0.421652421652422
1854,17.3264960244648,0.136649200584152,1854.0,Catalina (CSDR2),1101056014409,0.198094,PCEB,0.242080499999998,0.0868680000000026,0.200304766967847,0.27687252864439,0.167876,0.507645259938838
1820,16.9577820578231,0.179248555325827,1820.0,Catalina (CSDR2),1101056055290,0.3242821,RRc,0.313528500000002,0.1337495,-0.211290863564422,-0.374034823154641,0.094853,0.370748299319728
1155,17.1894736705202,0.155051023839779,1155.0,Catalina (CSDR2),1101057025439,0.3351998,RRc,0.264284,0.1216375,0.337394715504618,-0.206739018717973,0.094424,0.488439306358382
289,14.3866173757225,0.149679819225167,289.0,Catalina (CSDR2),1101058013417,0.4004868,RRd,0.221618999999999,0.128595000000002,-1.30579336147583,0.193175987909166,0.169462,0.251445086705202
684,15.648385583815,0.0695584814754966,684.0,Catalina (CSDR2),1101058024169,0.312713,EW,0.110978250000001,0.0581999999999994,0.109200719753838,0.337414151967437,0.125368,0.369942196531792
271,17.5729003531157,0.118974173906879,271.0,Catalina (CSDR2),1101059024155,0.387318,EW,0.215178000000002,0.0675080000000001,15.3583040562063,2.42192115451467,0.077550,0.786350148367952
1912,15.8862582094395,0.111889870057665,1912.0,Catalina (CSDR2),1101059025641,0.3390507,RRc,0.189181,0.0839140000000018,-0.115226095734844,0.0570333760240001,0.089230,0.445427728613569
239,13.6817676341464,0.140669019280475,239.0,Catalina (CSDR2),1101064005948,0.368006,EW,0.215457000000001,0.117835999999999,-1.29852271550202,0.265767322404323,0.162779,0.205574912891986
426,13.5757089888268,0.0804037373111257,426.0,Catalina (CSDR2),1101072056159,0.328838,EW,0.140166999999999,0.0602429999999998,-0.702624161490488,0.26170625244889,0.174222,0.349162011173184
1893,14.9351513087432,0.069540320755898,1893.0,Catalina (CSDR2),1101075005829,18.405128,RS CVn,0.129204499999999,0.047447,-0.610140000359103,0.304121362073451,0.173789,0.330601092896175
759,17.4188056803279,0.114913766721459,759.0,Catalina (CSDR2),1101075014150,1.5309880,EA,0.242186999999999,0.0472269999999995,4.95696511303221,1.70797558702211,0.129637,0.740437158469945
1236,19.2951826495468,0.309024545364032,1236.0,Catalina (CSDR2),1101076022222,0.3741903,RRc,0.596050999999999,0.179317999999999,1.63436370348959,0.804077392954127,0.118427,0.528700906344411
1230,15.1457360056022,0.122245806692472,1230.0,Catalina (CSDR2),1101076058217,0.353726,EW,0.20255775,0.0841980000000024,-1.08210424693139,0.427195096933071,0.174805,0.263305322128852
1403,17.7504481311475,0.107961201958163,1403.0,Catalina (CSDR2),1101077009202,0.323236,EW,0.2008335,0.0758600000000005,0.562866240642715,-0.0380643201532988,0.109469,0.494535519125683
989,19.1076654373178,0.602097389377261,989.0,Catalina (CSDR2),1101077010636,0.5074202,RRab,1.1065555,0.404253000000001,0.246329446538598,0.192803665141118,0.065163,0.483965014577259
1294,19.0756868051576,0.287562323283668,1294.0,Catalina (CSDR2),1101080034146,0.6716552,RRab,0.55337525,0.175239000000001,1.60350610552172,0.183349056373104,0.100844,0.590257879656161
1412,17.853759488764,0.241387101953448,1412.0,Catalina (CSDR2),1101080064767,0.232606,EW,0.41888975,0.159244999999999,1.08568203848138,0.471092895270794,0.095294,0.626404494382023
1170,16.8362967377049,0.123341698600439,1170.0,Catalina (CSDR2),1101081013825,0.336626,EW,0.204229000000002,0.0930499999999981,-0.0949558396843311,0.504809031792532,0.159495,0.383606557377049
1808,19.1259212972973,0.401315981732895,1808.0,Catalina (CSDR2),1101082000375,0.7026305,RRab,0.748278750000001,0.239943500000001,0.823501505780647,0.588552841216139,0.142016,0.506756756756757
1181,15.0200005463259,0.14410832360146,1181.0,Catalina (CSDR2),1101082008015,0.250168,RRc,0.1045195,0.0562009999999979,205.841473141967,12.813832906513,0.068798,0.996805111821086
1665,14.9035657083333,0.140180043075622,1665.0,Catalina (CSDR2),1101082058668,0.334263,RRc,0.207943,0.0974604999999995,-1.32630816860616,0.427172474593684,0.077829,0.208333333333333
1324,13.2916184779116,0.144793247879856,1324.0,Catalina (CSDR2),1101082061267,0.864874,EW,0.0716355000000011,0.0247529999999987,92.5096991826852,9.10769182146412,0.109011,0.983935742971888
873,14.8532377865169,0.149728123199427,873.0,Catalina (CSDR2),1101084034915,0.408479,EW,0.252267499999999,0.113803000000001,-0.618163578137743,0.548324092947522,0.145242,0.187265917602996
669,16.6001709648562,0.181067495806411,669.0,Catalina (CSDR2),1101086024954,0.3563199,RRc,0.290982,0.166713000000001,-1.24442829772041,0.0607741622935359,0.158003,0.201277955271566
1892,14.8279427641509,0.08911714217163,1892.0,Catalina (CSDR2),1101087096656,0.617945,RRab,0.14636625,0.0716069999999984,-0.868408167489955,-0.209798156154883,0.073168,0.336477987421384
1926,15.2231404364261,0.309567974340758,1926.0,Catalina (CSDR2),1101088015735,0.7374212,β Lyrae,0.574876,0.106820000000001,2.06274847799437,1.63790229311267,0.134866,0.694158075601375
1957,16.9281540340136,0.107513753601228,1957.0,Catalina (CSDR2),1101088045315,0.248248,EW,0.184994999999999,0.0635185000000007,0.210719077724442,0.489920037981346,0.083588,0.537414965986395
594,15.9982987872341,0.0655748561253712,594.0,Catalina (CSDR2),1101089005717,1.6539095,EA,0.141967999999999,0.0283440000000006,4.34950990174587,1.07599962786233,0.100040,0.790273556231003
545,16.2725960516717,0.124614854244624,545.0,Catalina (CSDR2),1101089020344,0.328471,RRc,0.210565000000001,0.105637000000002,-0.744094964460375,0.143739912362467,0.144953,0.29483282674772
362,16.1279082097264,0.154775077845402,362.0,Catalina (CSDR2),1101089066638,0.268081,RRc,0.239091499999999,0.142064000000001,-1.30014639061049,0.169162797619754,0.138459,0.188449848024316
629,16.3968661345455,0.111516008979989,629.0,Catalina (CSDR2),1101091011138,0.317924,EW,0.202676,0.0599249999999998,-0.269136095735393,0.46023201118028,0.070139,0.458181818181818
454,17.1318102722513,0.133347450518597,454.0,Catalina (CSDR2),1101092121726,0.261556,EW,0.247405250000002,0.0961959999999991,-0.559632837930673,0.329941014684871,0.192214,0.293193717277487
1218,16.29917809375,0.108346127926529,1218.0,Catalina (CSDR2),1101092124236,0.2794957,RS CVn,0.167573000000001,0.0604075000000002,6.64332124439259,-0.814497471974718,0.120859,0.635416666666667
1946,16.395404509009,0.105367550656438,1946.0,Catalina (CSDR2),1101112090239,0.376578,EW,0.183889999999998,0.0846145000000007,-0.540888969972019,0.377307677786958,0.207621,0.31981981981982
1900,17.5089628509615,0.132066490638278,1900.0,Catalina (CSDR2),1101113075228,0.270813,EW,0.2041655,0.0637170000000005,29.9003497350458,-0.245051856978267,0.076931,0.96875
1053,18.2925918791469,0.275231622125684,1053.0,Catalina (CSDR2),1101114011418,0.277776,RRc,0.513120499999999,0.172017999999996,7.3298405851662,-0.65451151993012,0.078753,0.744075829383886
248,14.2862595090498,0.176729288652363,248.0,Catalina (CSDR2),1101115017705,0.949471,EA,0.401778499999999,0.056843500000002,7.56498371415825,2.70592670114105,0.123175,0.785067873303167
1206,15.5860187850679,0.195465686806092,1206.0,Catalina (CSDR2),1101115029078,0.3245151,RRd,0.286457000000001,0.182643000000001,-1.34175265702794,-0.122413319765775,0.104086,0.201357466063348
1281,14.5860343959276,0.179292198795928,1281.0,Catalina (CSDR2),1101115031633,0.947872,EA,0.3522875,0.0315545000000013,4.58999330137215,2.30607535693922,0.077817,0.828054298642534
7,16.3438882420814,0.192025293929604,7.0,Catalina (CSDR2),1101115037158,0.321712,β Lyrae,0.377131500000001,0.0735314999999996,3.00259841842656,1.77269025444802,0.115847,0.649321266968326
1555,15.4890092956731,0.149573498620551,1555.0,Catalina (CSDR2),1101115040079,0.3360326,RRc,0.239748,0.127980000000001,-1.02686106349637,0.107715465322356,0.111997,0.262019230769231
747,16.2909557834101,0.0963910130354681,747.0,Catalina (CSDR2),1101115054667,0.366333,EW,0.160023999999998,0.0792614999999994,-0.638318165690339,0.0064761433369382,0.089849,0.327188940092166
1548,15.3703529653179,0.131716917036203,1548.0,Catalina (CSDR2),1101115091191,0.288364,EW,0.2495575,0.0853760000000001,-0.578751794462814,0.151740900208496,0.149670,0.323699421965318
1397,15.5267183556086,0.0716353704659193,1397.0,Catalina (CSDR2),1101116039270,0.7151644,EA,0.147605,0.0246199999999988,8.749274196975,2.08309210999738,0.108767,0.875894988066826
813,16.0885284976077,0.0975619964195245,813.0,Catalina (CSDR2),1101116067918,0.448616,EW,0.170368999999998,0.0613815000000013,4.32545032476366,-0.185783195588401,0.105491,0.715311004784689
1678,16.1401830202532,0.0910448040849538,1678.0,Catalina (CSDR2),1101117029851,1.62411,EA,0.197493000000001,0.0330960000000005,5.85317883263321,1.95821911586498,0.162900,0.817721518987342
467,15.3455455518987,0.102873465898963,467.0,Catalina (CSDR2),1101117061629,0.243894,EW,0.170702499999999,0.067634,-0.194416990818261,0.495971773983773,0.106643,0.526582278481013
